comedor,19,06,2019,10,23,17.42,827
comedor,19,06,2019,10,28,17.42,825
comedor,19,06,2019,10,33,17.42,824
comedor,19,06,2019,10,38,17.42,802
comedor,19,06,2019,10,43,17.42,833
comedor,19,06,2019,10,48,17.42,849
comedor,19,06,2019,10,53,17.42,839
comedor,19,06,2019,10,58,17.16,868
comedor,19,06,2019,11,03,17.16,852
comedor,19,06,2019,11,08,17.42,856
comedor,19,06,2019,11,13,17.42,855
comedor,19,06,2019,11,18,17.16,870
comedor,19,06,2019,11,23,17.16,871
comedor,19,06,2019,11,28,17.42,868
comedor,19,06,2019,11,33,17.16,870
comedor,19,06,2019,11,38,17.42,866
comedor,19,06,2019,11,43,17.16,864
comedor,19,06,2019,11,48,17.16,860
comedor,19,06,2019,11,53,17.16,834
comedor,19,06,2019,11,58,17.42,768
comedor,19,06,2019,12,03,17.16,757
comedor,19,06,2019,12,08,17.16,779
comedor,19,06,2019,12,13,17.42,882
comedor,19,06,2019,12,18,17.42,888
comedor,19,06,2019,12,23,17.42,888
comedor,19,06,2019,12,28,17.68,882
comedor,19,06,2019,12,33,17.68,793
comedor,19,06,2019,12,38,17.68,890
comedor,19,06,2019,12,43,18.20,857
comedor,19,06,2019,12,48,18.46,863
comedor,19,06,2019,12,53,18.46,876
comedor,19,06,2019,12,58,18.46,751
comedor,19,06,2019,13,03,17.94,729
comedor,19,06,2019,13,08,17.94,752
comedor,19,06,2019,13,13,17.68,759
comedor,19,06,2019,13,18,17.68,711
comedor,19,06,2019,13,23,17.68,639
comedor,19,06,2019,13,28,17.94,604
comedor,19,06,2019,13,33,17.68,624
comedor,19,06,2019,13,38,17.68,645
comedor,19,06,2019,13,43,17.68,628
comedor,19,06,2019,13,49,17.68,697
comedor,19,06,2019,13,54,17.68,695
comedor,19,06,2019,13,59,17.68,703
comedor,19,06,2019,14,04,17.68,691
comedor,19,06,2019,14,09,17.68,689
comedor,19,06,2019,14,14,17.68,699
comedor,19,06,2019,14,19,17.68,708
comedor,19,06,2019,14,24,17.68,721
comedor,19,06,2019,14,29,17.42,729
comedor,19,06,2019,14,34,17.42,738
comedor,19,06,2019,14,39,17.68,745
comedor,19,06,2019,14,44,17.68,747
comedor,19,06,2019,14,49,17.42,752
comedor,19,06,2019,14,54,17.42,760
comedor,19,06,2019,14,59,17.42,761
comedor,19,06,2019,15,04,17.42,754
comedor,19,06,2019,15,09,17.42,765
comedor,19,06,2019,15,14,17.42,770
comedor,19,06,2019,15,19,17.42,771
comedor,19,06,2019,15,24,17.42,772
comedor,19,06,2019,15,29,17.42,767
comedor,19,06,2019,15,34,17.42,771
comedor,19,06,2019,15,39,17.42,770
comedor,19,06,2019,15,44,17.42,765
comedor,19,06,2019,15,49,17.42,767
comedor,19,06,2019,15,54,17.42,772
comedor,19,06,2019,15,59,17.42,760
comedor,19,06,2019,16,04,17.42,756
comedor,19,06,2019,16,09,17.42,757
comedor,19,06,2019,16,14,17.42,770
comedor,19,06,2019,16,19,17.42,781
comedor,19,06,2019,16,24,17.42,788
comedor,19,06,2019,16,29,17.42,802
comedor,19,06,2019,16,34,17.42,808
comedor,19,06,2019,16,39,17.42,809
comedor,19,06,2019,16,44,17.42,808
comedor,19,06,2019,16,49,17.42,808
comedor,19,06,2019,16,54,17.42,820
comedor,19,06,2019,16,59,17.16,829
comedor,19,06,2019,17,04,17.42,851
comedor,19,06,2019,17,09,17.16,856
comedor,19,06,2019,17,14,17.16,865
comedor,19,06,2019,17,19,17.16,876
comedor,19,06,2019,17,24,17.16,893
comedor,19,06,2019,17,29,17.16,909
comedor,19,06,2019,17,34,17.16,928
comedor,19,06,2019,17,39,17.16,949
comedor,19,06,2019,17,44,17.16,972
comedor,19,06,2019,17,49,17.42,989
comedor,19,06,2019,17,54,17.16,1004
comedor,19,06,2019,17,59,17.16,1014
comedor,19,06,2019,18,04,17.16,1018
comedor,19,06,2019,18,09,17.16,1020
comedor,19,06,2019,18,14,17.16,1022
comedor,19,06,2019,18,19,17.16,1022
comedor,19,06,2019,18,24,17.16,1022
comedor,19,06,2019,18,29,17.16,1022
comedor,19,06,2019,18,34,16.90,1023
comedor,19,06,2019,18,39,17.16,1023
comedor,19,06,2019,18,44,17.16,1023
comedor,19,06,2019,18,49,17.16,1023
comedor,19,06,2019,18,54,17.16,1023
comedor,19,06,2019,18,59,17.16,1023
comedor,19,06,2019,19,04,17.16,1023
comedor,19,06,2019,19,09,17.16,1023
comedor,19,06,2019,19,14,17.16,1023
comedor,19,06,2019,19,19,17.16,1023
comedor,19,06,2019,19,24,16.90,1022
comedor,19,06,2019,19,29,17.16,1023
comedor,19,06,2019,19,34,16.90,1022
comedor,19,06,2019,19,39,16.90,1023
comedor,19,06,2019,19,44,16.90,1023
comedor,19,06,2019,19,49,16.90,1022
comedor,19,06,2019,19,54,17.16,1022
comedor,19,06,2019,19,59,16.90,1023
comedor,19,06,2019,20,04,16.90,1023
comedor,19,06,2019,20,09,17.16,1023
comedor,19,06,2019,20,14,17.16,1023
comedor,19,06,2019,20,19,16.90,1023
comedor,19,06,2019,20,24,16.90,1023
comedor,19,06,2019,20,29,16.90,1023
comedor,19,06,2019,20,34,16.90,1022
comedor,19,06,2019,20,39,17.16,1023
comedor,19,06,2019,20,44,17.16,1023
comedor,19,06,2019,20,49,17.16,1023
comedor,19,06,2019,20,54,16.90,1023
comedor,19,06,2019,20,59,16.90,1023
comedor,19,06,2019,21,04,17.16,1023
comedor,19,06,2019,21,09,16.90,1022
comedor,19,06,2019,21,14,16.90,1023
comedor,19,06,2019,21,19,16.90,1023
comedor,19,06,2019,21,24,16.90,1023
comedor,19,06,2019,21,29,17.16,1023
comedor,19,06,2019,21,34,16.90,1023
comedor,19,06,2019,21,39,17.16,1023
comedor,19,06,2019,21,44,16.90,1023
comedor,19,06,2019,21,49,17.16,1023
comedor,19,06,2019,21,54,17.16,1023
comedor,19,06,2019,21,59,17.16,1023
comedor,19,06,2019,22,04,17.16,1023
comedor,19,06,2019,22,09,16.90,1023
comedor,19,06,2019,22,14,16.90,1023
comedor,19,06,2019,22,19,17.16,1023
comedor,19,06,2019,22,24,16.90,1023
comedor,19,06,2019,22,29,16.90,1023
comedor,19,06,2019,22,34,17.16,1023
comedor,19,06,2019,22,39,17.16,1023
comedor,19,06,2019,22,44,17.16,1023
comedor,19,06,2019,22,49,16.90,1022
