Jacinto Vera,27,6,2019,1,14,20,473
Jacinto Vera,27,6,2019,1,14,19,466
Jacinto Vera,27,6,2019,1,19,19,468
Jacinto Vera,27,6,2019,1,24,18,468
Jacinto Vera,27,6,2019,1,29,18,128
Jacinto Vera,27,6,2019,1,34,18,125
Jacinto Vera,27,6,2019,1,39,18,122
Jacinto Vera,27,6,2019,1,44,18,123
Jacinto Vera,27,6,2019,1,49,18,119
Jacinto Vera,27,6,2019,1,54,18,123
Jacinto Vera,27,6,2019,1,59,18,122
Jacinto Vera,27,6,2019,2,4,18,123
Jacinto Vera,27,6,2019,2,9,18,124
Jacinto Vera,27,6,2019,2,14,18,124
Jacinto Vera,27,6,2019,2,19,18,124
Jacinto Vera,27,6,2019,2,25,17,123
Jacinto Vera,27,6,2019,2,30,17,0
Jacinto Vera,27,6,2019,2,35,26,0
Jacinto Vera,27,6,2019,2,40,24,0
Jacinto Vera,27,6,2019,2,45,19,0
Jacinto Vera,27,6,2019,2,50,18,0
Jacinto Vera,27,6,2019,2,55,18,0
Jacinto Vera,27,6,2019,3,0,18,0
Jacinto Vera,27,6,2019,3,5,18,0
Jacinto Vera,27,6,2019,3,10,18,0
Jacinto Vera,27,6,2019,3,15,18,0
Jacinto Vera,27,6,2019,3,20,17,0
Jacinto Vera,27,6,2019,3,25,17,0
Jacinto Vera,27,6,2019,3,30,17,0
Jacinto Vera,27,6,2019,3,35,17,0
Jacinto Vera,27,6,2019,3,40,17,0
Jacinto Vera,27,6,2019,3,45,17,0
Jacinto Vera,27,6,2019,3,50,17,0
Jacinto Vera,27,6,2019,3,55,17,0
Jacinto Vera,27,6,2019,4,0,17,0
Jacinto Vera,27,6,2019,4,5,17,0
Jacinto Vera,27,6,2019,4,10,17,0
Jacinto Vera,27,6,2019,4,15,17,0
Jacinto Vera,27,6,2019,4,20,17,0
Jacinto Vera,27,6,2019,4,25,17,0
Jacinto Vera,27,6,2019,4,30,17,0
Jacinto Vera,27,6,2019,4,35,17,0
Jacinto Vera,27,6,2019,4,40,17,0
Jacinto Vera,27,6,2019,4,45,16,0
Jacinto Vera,27,6,2019,4,50,16,0
Jacinto Vera,27,6,2019,4,55,16,0
Jacinto Vera,27,6,2019,5,0,16,0
Jacinto Vera,27,6,2019,5,5,16,0
Jacinto Vera,27,6,2019,5,10,16,1
